standard_libs/polymorphism_files/xml/dom/expatbuilder.csv,ExpatBuilder,createParser
standard_libs/polymorphism_files/xml/dom/expatbuilder.csv,ExpatBuilder,getParser
standard_libs/polymorphism_files/xml/dom/expatbuilder.csv,ExpatBuilder,reset
standard_libs/polymorphism_files/xml/dom/expatbuilder.csv,ExpatBuilder,install
standard_libs/polymorphism_files/xml/dom/expatbuilder.csv,FragmentBuilder,reset
standard_libs/polymorphism_files/pty.csv,None,spawn
standard_libs/polymorphism_files/nntplib.csv,_NNTPBase,getcapabilities
standard_libs/polymorphism_files/nntplib.csv,_NNTPBase,capabilities
standard_libs/polymorphism_files/doctest.csv,DocTestRunner,report_start
standard_libs/polymorphism_files/doctest.csv,DocTestRunner,report_success
standard_libs/polymorphism_files/doctest.csv,DocTestRunner,report_failure
standard_libs/polymorphism_files/doctest.csv,DocTestRunner,report_unexpected_exception
standard_libs/polymorphism_files/doctest.csv,DocTestRunner,run
standard_libs/polymorphism_files/mailbox.csv,_mboxMMDFMessage,set_from
standard_libs/polymorphism_files/mailbox.csv,_ProxyFile,read1
standard_libs/polymorphism_files/mailbox.csv,_ProxyFile,tell
standard_libs/polymorphism_files/mailbox.csv,_ProxyFile,seek
standard_libs/polymorphism_files/mailbox.csv,_PartialFile,seek
standard_libs/polymorphism_files/traceback.csv,StackSummary,from_list
standard_libs/polymorphism_files/wsgiref/validate.csv,None,assert_
standard_libs/polymorphism_files/re.csv,None,sub
standard_libs/polymorphism_files/re.csv,None,finditer
standard_libs/polymorphism_files/re.csv,None,escape
standard_libs/polymorphism_files/pkgutil.csv,None,iter_modules
standard_libs/polymorphism_files/pkgutil.csv,ImpLoader,get_source
standard_libs/polymorphism_files/http/cookiejar.csv,CookieJar,clear
standard_libs/polymorphism_files/http/cookies.csv,BaseCookie,load
standard_libs/polymorphism_files/plistlib.csv,None,load
standard_libs/polymorphism_files/plistlib.csv,_PlistParser,add_object
standard_libs/polymorphism_files/plistlib.csv,_DumbXMLWriter,simple_element
standard_libs/polymorphism_files/plistlib.csv,_DumbXMLWriter,writeln
standard_libs/polymorphism_files/plistlib.csv,_PlistWriter,write
standard_libs/polymorphism_files/plistlib.csv,_PlistWriter,write_value
standard_libs/polymorphism_files/tarfile.csv,TarFile,add
standard_libs/polymorphism_files/genericpath.csv,None,samestat
standard_libs/polymorphism_files/bdb.csv,Bdb,set_step
standard_libs/polymorphism_files/bdb.csv,Bdb,set_trace
standard_libs/polymorphism_files/bdb.csv,Bdb,set_continue
standard_libs/polymorphism_files/bdb.csv,Bdb,set_quit
standard_libs/polymorphism_files/bdb.csv,Bdb,clear_all_breaks
standard_libs/polymorphism_files/platform.csv,None,platform
standard_libs/polymorphism_files/zipfile.csv,ZipFile,getinfo
standard_libs/polymorphism_files/zipfile.csv,ZipFile,open
standard_libs/polymorphism_files/zipfile.csv,ZipFile,write
standard_libs/polymorphism_files/smtpd.csv,SMTPChannel,push
standard_libs/polymorphism_files/turtle.csv,TurtleScreen,clear
standard_libs/polymorphism_files/turtle.csv,TurtleScreen,mode
standard_libs/polymorphism_files/turtle.csv,TurtleScreen,turtles
standard_libs/polymorphism_files/turtle.csv,TurtleScreen,bgcolor
standard_libs/polymorphism_files/turtle.csv,TurtleScreen,update
standard_libs/polymorphism_files/turtle.csv,TurtleScreen,onclick
standard_libs/polymorphism_files/turtle.csv,TurtleScreen,onkeypress
standard_libs/polymorphism_files/turtle.csv,TurtleScreen,screensize
standard_libs/polymorphism_files/turtle.csv,TNavigator,degrees
standard_libs/polymorphism_files/turtle.csv,TNavigator,forward
standard_libs/polymorphism_files/turtle.csv,TNavigator,left
standard_libs/polymorphism_files/turtle.csv,TNavigator,pos
standard_libs/polymorphism_files/turtle.csv,TNavigator,goto
standard_libs/polymorphism_files/turtle.csv,TNavigator,speed
standard_libs/polymorphism_files/turtle.csv,TPen,resizemode
standard_libs/polymorphism_files/turtle.csv,TPen,pensize
standard_libs/polymorphism_files/turtle.csv,TPen,pendown
standard_libs/polymorphism_files/turtle.csv,TPen,pencolor
standard_libs/polymorphism_files/turtle.csv,TPen,hideturtle
standard_libs/polymorphism_files/turtle.csv,TPen,pen
standard_libs/polymorphism_files/turtle.csv,RawTurtle,setundobuffer
standard_libs/polymorphism_files/turtle.csv,RawTurtle,settiltangle
standard_libs/polymorphism_files/turtle.csv,RawTurtle,clearstamps
standard_libs/polymorphism_files/smtplib.csv,None,quoteaddr
standard_libs/polymorphism_files/reprlib.csv,Repr,repr_instance
standard_libs/polymorphism_files/datetime.csv,date,toordinal
standard_libs/polymorphism_files/xmlrpc/server.csv,SimpleXMLRPCDispatcher,system_listMethods
standard_libs/polymorphism_files/xmlrpc/server.csv,SimpleXMLRPCRequestHandler,is_rpc_path_valid
standard_libs/polymorphism_files/xmlrpc/server.csv,SimpleXMLRPCRequestHandler,report_404
standard_libs/polymorphism_files/lib2to3/pytree.csv,Base,changed
standard_libs/polymorphism_files/lib2to3/btm_utils.csv,None,reduce_tree
standard_libs/polymorphism_files/idlelib/iomenu.csv,IOBinding,set_saved
standard_libs/polymorphism_files/idlelib/tree.csv,TreeItem,OnDoubleClick
standard_libs/polymorphism_files/idlelib/debugobj.csv,ObjectTreeItem,GetSubList
standard_libs/polymorphism_files/asyncio/proactor_events.csv,_ProactorBasePipeTransport,close
standard_libs/polymorphism_files/logging/config.csv,ConvertingDict,get
standard_libs/polymorphism_files/email/_header_value_parser.csv,None,get_qcontent
standard_libs/polymorphism_files/email/_header_value_parser.csv,None,get_atext
standard_libs/polymorphism_files/email/_header_value_parser.csv,None,get_bare_quoted_string
standard_libs/polymorphism_files/email/_header_value_parser.csv,None,get_comment
