class,func
None,copyfileobj
None,copyfile
None,copymode
None,copystat
None,copy
None,copy2
None,ignore_patterns
None,copytree
None,rmtree
None,move
None,get_archive_formats
None,register_archive_format
None,unregister_archive_format
None,make_archive
None,get_unpack_formats
None,register_unpack_format
None,unregister_unpack_format
None,unpack_archive
None,disk_usage
None,chown
None,get_terminal_size
None,which
