class,func
Cmd,cmdloop
Cmd,precmd
Cmd,postcmd
Cmd,preloop
Cmd,postloop
Cmd,parseline
Cmd,onecmd
Cmd,emptyline
Cmd,default
Cmd,completedefault
Cmd,completenames
Cmd,complete
Cmd,get_names
Cmd,complete_help
Cmd,do_help
Cmd,print_topics
Cmd,columnize
