class,func
None,register
None,get
None,open
None,open_new
None,open_new_tab
None,register_X_browsers
None,register_standard_browsers
None,main
BaseBrowser,open
BaseBrowser,open_new
BaseBrowser,open_new_tab
GenericBrowser,open
BackgroundBrowser,open
UnixBrowser,open
Konqueror,open
Grail,open
WindowsDefault,open
MacOSX,open
MacOSXOSAScript,open
