class,func
None,getfileinfo
None,binhex
None,hexbin
openrsrc,read
openrsrc,write
openrsrc,close
_Hqxcoderengine,write
_Hqxcoderengine,close
_Rlecoderengine,write
_Rlecoderengine,close
BinHex,write
BinHex,close_data
BinHex,write_rsrc
BinHex,close
_Hqxdecoderengine,read
_Hqxdecoderengine,close
_Rledecoderengine,read
_Rledecoderengine,close
HexBin,read
HexBin,close_data
HexBin,read_rsrc
HexBin,close
