class,func
WeakSet,add
WeakSet,clear
WeakSet,copy
WeakSet,pop
WeakSet,remove
WeakSet,discard
WeakSet,update
WeakSet,difference
WeakSet,difference_update
WeakSet,intersection
WeakSet,intersection_update
WeakSet,issubset
WeakSet,issuperset
WeakSet,symmetric_difference
WeakSet,symmetric_difference_update
WeakSet,union
WeakSet,isdisjoint
