class,func
None,open
None,write32u
None,compress
None,decompress
None,main
_PaddedFile,read
_PaddedFile,prepend
_PaddedFile,seek
_PaddedFile,seekable
GzipFile,filename
GzipFile,mtime
GzipFile,write
GzipFile,read
GzipFile,read1
GzipFile,peek
GzipFile,closed
GzipFile,close
GzipFile,flush
GzipFile,fileno
GzipFile,rewind
GzipFile,readable
GzipFile,writable
GzipFile,seekable
GzipFile,seek
GzipFile,readline
_GzipReader,read
