class,func
None,makedirs
None,removedirs
None,renames
None,walk
None,fwalk
None,execl
None,execle
None,execlp
None,execlpe
None,execvp
None,execvpe
None,get_exec_path
None,getenv
None,getenvb
None,spawnv
None,spawnve
None,spawnvp
None,spawnvpe
None,spawnl
None,spawnle
None,spawnlp
None,spawnlpe
None,popen
None,fdopen
None,add_dll_directory
_Environ,copy
_Environ,setdefault
_wrap_close,close
_AddedDllDirectory,close
