class,func
None,main
_Ignore,names
CoverageResults,is_ignored_filename
CoverageResults,update
CoverageResults,write_results
CoverageResults,write_results_file
Trace,run
Trace,runctx
Trace,runfunc
Trace,file_module_function_of
Trace,globaltrace_trackcallers
Trace,globaltrace_countfuncs
Trace,globaltrace_lt
Trace,localtrace_trace_and_count
Trace,localtrace_trace
Trace,localtrace_count
Trace,results
