class,func
None,normcase
None,isabs
None,join
None,split
None,splitext
None,splitdrive
None,basename
None,dirname
None,islink
None,lexists
None,ismount
None,expanduser
None,expandvars
None,normpath
None,abspath
None,realpath
None,relpath
None,commonpath
