class,func
None,test
Telnet,open
Telnet,msg
Telnet,set_debuglevel
Telnet,close
Telnet,get_socket
Telnet,fileno
Telnet,write
Telnet,read_until
Telnet,read_all
Telnet,read_some
Telnet,read_very_eager
Telnet,read_eager
Telnet,read_lazy
Telnet,read_very_lazy
Telnet,read_sb_data
Telnet,set_option_negotiation_callback
Telnet,process_rawq
Telnet,rawq_getchar
Telnet,fill_rawq
Telnet,sock_avail
Telnet,interact
Telnet,mt_interact
Telnet,listener
Telnet,expect
