class,func
_WritelnDecorator,writeln
TextTestResult,getDescription
TextTestResult,startTest
TextTestResult,addSuccess
TextTestResult,addError
TextTestResult,addFailure
TextTestResult,addSkip
TextTestResult,addExpectedFailure
TextTestResult,addUnexpectedSuccess
TextTestResult,printErrors
TextTestResult,printErrorList
TextTestRunner,run
